name,d,p,drate,state,gender,age
Prostatic Hypertrophy,0.0,46203.0,0.0,Vermont,both,75+
Rheumatic/Heart,0.0,46203.0,0.0,Vermont,both,75+
Rheumatoid Arthritis,0.0,46203.0,0.0,Vermont,both,75+
Road Traffic Accidents,0.0,46203.0,0.0,Vermont,both,75+
Skin Cancers,11.0,46203.0,0.00023807977836936994,Vermont,both,75+
Skin Disease,0.0,46203.0,0.0,Vermont,both,75+
Stroke,196.0,46203.0,0.0042421487782178646,Vermont,both,75+
Suicide,0.0,46203.0,0.0,Vermont,both,75+
Tetanus,0.0,46203.0,0.0,Vermont,both,75+
Uterin Cancer,0.0,46203.0,0.0,Vermont,both,75+
War,0.0,46203.0,0.0,Vermont,both,75+
Alcohol,0.0,169077.0,0.0,Colorado,female,75+
Alzheimers,1207.0,169077.0,0.0071387592635308176,Colorado,female,75+
Appendicitis,0.0,169077.0,0.0,Colorado,female,75+
Asthma,0.0,169077.0,0.0,Colorado,female,75+
Bladder Cancer,50.0,169077.0,0.0002957232503533893,Colorado,female,75+
Breast Cancer,242.0,169077.0,0.0014313005317104042,Colorado,female,75+
Cervical Cancer,0.0,169077.0,0.0,Colorado,female,75+
Colon-Rectum Cancers,181.0,169077.0,0.0010705181662792691,Colorado,female,75+
Congenital Anomalies,0.0,169077.0,0.0,Colorado,female,75+
Coronary Heart Disease,894.0,169077.0,0.005287531716318601,Colorado,female,75+
Diabetes Mellitus,210.0,169077.0,0.001242037651484235,Colorado,female,75+
Diarrhoeal diseases,38.0,169077.0,0.00022474967026857586,Colorado,female,75+
Endocrine Disorders,127.0,169077.0,0.0007511370558976088,Colorado,female,75+
Falls,405.0,169077.0,0.002395358327862453,Colorado,female,75+
Hepatitis C,0.0,169077.0,0.0,Colorado,female,75+
Homicide,0.0,169077.0,0.0,Colorado,female,75+
Hypertension,346.0,169077.0,0.002046404892445454,Colorado,female,75+
Inflammatory/Heart,103.0,169077.0,0.0006091898957279819,Colorado,female,75+
Influenza & Pneumonia,211.0,169077.0,0.0012479521164913028,Colorado,female,75+
Kidney Disease,166.0,169077.0,0.0009818011911732524,Colorado,female,75+
Leukemia,68.0,169077.0,0.0004021836204806094,Colorado,female,75+
Liver Cancer,51.0,169077.0,0.00030163771536045707,Colorado,female,75+
Liver Disease,41.0,169077.0,0.0002424930652897792,Colorado,female,75+
Low Birth Weight,0.0,169077.0,0.0,Colorado,female,75+
Lung Cancers,346.0,169077.0,0.002046404892445454,Colorado,female,75+
Lung Disease,861.0,169077.0,0.005092354371085363,Colorado,female,75+
Lymphomas,99.0,169077.0,0.0005855320356997108,Colorado,female,75+
Malnutrition,108.0,169077.0,0.0006387622207633209,Colorado,female,75+
Maternal Conditions,0.0,169077.0,0.0,Colorado,female,75+
Multiple Sclerosis,0.0,169077.0,0.0,Colorado,female,75+
Oesophagus Cancer,12.0,169077.0,7.097358008481342e-05,Colorado,female,75+
Oral Cancer,0.0,169077.0,0.0,Colorado,female,75+
Osteoarthritis,0.0,169077.0,0.0,Colorado,female,75+
Other Injuries,95.0,169077.0,0.0005618741756714396,Colorado,female,75+
Other Neoplasms,58.0,169077.0,0.00034303897040993155,Colorado,female,75+
Ovary Cancer,71.0,169077.0,0.0004199270155018128,Colorado,female,75+
Pancreas Cancer,112.0,169077.0,0.000662420080791592,Colorado,female,75+
Parkinson's Disease,168.0,169077.0,0.000993630121187388,Colorado,female,75+
Peptic Ulcer Disease,10.0,169077.0,5.914465007067786e-05,Colorado,female,75+
Poisonings,0.0,169077.0,0.0,Colorado,female,75+
Prostatic Hypertrophy,0.0,169077.0,0.0,Colorado,female,75+
Rheumatic/Heart,45.0,169077.0,0.00026615092531805036,Colorado,female,75+
Rheumatoid Arthritis,10.0,169077.0,5.914465007067786e-05,Colorado,female,75+
Road Traffic Accidents,12.0,169077.0,7.097358008481342e-05,Colorado,female,75+
Skin Cancers,36.0,169077.0,0.00021292074025444028,Colorado,female,75+
Skin Disease,18.0,169077.0,0.00010646037012722014,Colorado,female,75+
Stomach Cancer,11.0,169077.0,6.505911507774565e-05,Colorado,female,75+
Stroke,955.0,169077.0,0.005648314081749735,Colorado,female,75+
Suicide,0.0,169077.0,0.0,Colorado,female,75+
Uterin Cancer,43.0,169077.0,0.00025432199530391476,Colorado,female,75+
Alcohol,10.0,123745.0,8.081134591296618e-05,Colorado,male,75+
Alzheimers,502.0,123745.0,0.004056729564830902,Colorado,male,75+
Appendicitis,0.0,123745.0,0.0,Colorado,male,75+
Asthma,0.0,123745.0,0.0,Colorado,male,75+
Bladder Cancer,91.0,123745.0,0.0007353832478079923,Colorado,male,75+
Colon-Rectum Cancers,124.0,123745.0,0.0010020606893207807,Colorado,male,75+
Congenital Anomalies,0.0,123745.0,0.0,Colorado,male,75+
Coronary Heart Disease,1151.0,123745.0,0.009301385914582407,Colorado,male,75+
Diabetes Mellitus,235.0,123745.0,0.0018990666289547052,Colorado,male,75+
Diarrhoeal diseases,27.0,123745.0,0.0002181906339650087,Colorado,male,75+
Drownings,0.0,123745.0,0.0,Colorado,male,75+
Endocrine Disorders,116.0,123745.0,0.0009374116125904077,Colorado,male,75+
Falls,291.0,123745.0,0.002351610166067316,Colorado,male,75+
HIV/AIDS,0.0,123745.0,0.0,Colorado,male,75+
Hepatitis C,0.0,123745.0,0.0,Colorado,male,75+
Homicide,0.0,123745.0,0.0,Colorado,male,75+
Hypertension,208.0,123745.0,0.0016808759949896966,Colorado,male,75+
Inflammatory/Heart,68.0,123745.0,0.00054951715220817,Colorado,male,75+
Influenza & Pneumonia,161.0,123745.0,0.0013010626691987554,Colorado,male,75+
Kidney Disease,165.0,123745.0,0.001333387207563942,Colorado,male,75+
Leukemia,92.0,123745.0,0.0007434643823992889,Colorado,male,75+
Liver Cancer,44.0,123745.0,0.0003555699220170512,Colorado,male,75+
Liver Disease,45.0,123745.0,0.00036365105660834783,Colorado,male,75+
Low Birth Weight,0.0,123745.0,0.0,Colorado,male,75+
Lung Cancers,311.0,123745.0,0.0025132328578932484,Colorado,male,75+
Lung Disease,697.0,123745.0,0.005632550810133743,Colorado,male,75+
Lymphomas,150.0,123745.0,0.0012121701886944928,Colorado,male,75+
Malnutrition,46.0,123745.0,0.00037173219119964444,Colorado,male,75+
Multiple Sclerosis,0.0,123745.0,0.0,Colorado,male,75+
Oesophagus Cancer,71.0,123745.0,0.0005737605559820599,Colorado,male,75+
Oral Cancer,23.0,123745.0,0.00018586609559982222,Colorado,male,75+
Oral conditions,0.0,123745.0,0.0,Colorado,male,75+
Osteoarthritis,0.0,123745.0,0.0,Colorado,male,75+
Other Injuries,97.0,123745.0,0.0007838700553557719,Colorado,male,75+
Other Neoplasms,76.0,123745.0,0.000614166228938543,Colorado,male,75+
Pancreas Cancer,101.0,123745.0,0.0008161945937209584,Colorado,male,75+
Parkinson's Disease,261.0,123745.0,0.0021091761283284173,Colorado,male,75+
Peptic Ulcer Disease,0.0,123745.0,0.0,Colorado,male,75+
Pertussis,0.0,123745.0,0.0,Colorado,male,75+
Poisonings,0.0,123745.0,0.0,Colorado,male,75+
Prostate Cancer,351.0,123745.0,0.002836478241545113,Colorado,male,75+
Prostatic Hypertrophy,0.0,123745.0,0.0,Colorado,male,75+
Rheumatic/Heart,0.0,123745.0,0.0,Colorado,male,75+
Rheumatoid Arthritis,0.0,123745.0,0.0,Colorado,male,75+
Road Traffic Accidents,47.0,123745.0,0.00037981332579094105,Colorado,male,75+
Skin Cancers,50.0,123745.0,0.0004040567295648309,Colorado,male,75+
Skin Disease,10.0,123745.0,8.081134591296618e-05,Colorado,male,75+
Stomach Cancer,32.0,123745.0,0.0002585963069214918,Colorado,male,75+
Stroke,530.0,123745.0,0.004283001333387207,Colorado,male,75+
Suicide,55.0,123745.0,0.000444462402521314,Colorado,male,75+
Alcohol,13.0,292822.0,4.439557137100355e-05,Colorado,both,75+
Alzheimers,1709.0,292822.0,0.005836310113311158,Colorado,both,75+
Anaemia,27.0,292822.0,9.220618669362275e-05,Colorado,both,75+
Bladder Cancer,141.0,292822.0,0.00048152119717780766,Colorado,both,75+
Breast Cancer,243.0,292822.0,0.0008298556802426048,Colorado,both,75+
Cervical Cancer,0.0,292822.0,0.0,Colorado,both,75+
Colon-Rectum Cancers,305.0,292822.0,0.0010415884052427755,Colorado,both,75+
Congenital Anomalies,0.0,292822.0,0.0,Colorado,both,75+
Coronary Heart Disease,2045.0,292822.0,0.006983764881054019,Colorado,both,75+
Diabetes Mellitus,445.0,292822.0,0.0015196945584689675,Colorado,both,75+
Diarrhoeal diseases,65.0,292822.0,0.00022197785685501773,Colorado,both,75+
Drownings,0.0,292822.0,0.0,Colorado,both,75+
Endocrine Disorders,243.0,292822.0,0.0008298556802426048,Colorado,both,75+
Falls,696.0,292822.0,0.0023768705903244973,Colorado,both,75+
HIV/AIDS,0.0,292822.0,0.0,Colorado,both,75+
Hepatitis C,0.0,292822.0,0.0,Colorado,both,75+
Homicide,0.0,292822.0,0.0,Colorado,both,75+
Hypertension,554.0,292822.0,0.0018919343491950742,Colorado,both,75+
Inflammatory/Heart,171.0,292822.0,0.0005839725157262774,Colorado,both,75+
Influenza & Pneumonia,372.0,292822.0,0.0012703963500010245,Colorado,both,75+
Kidney Disease,331.0,292822.0,0.0011303795479847825,Colorado,both,75+
Leukemia,160.0,292822.0,0.0005464070322585052,Colorado,both,75+
Liver Cancer,95.0,292822.0,0.00032442917540348746,Colorado,both,75+
Liver Disease,86.0,292822.0,0.00029369377983894655,Colorado,both,75+
Low Birth Weight,0.0,292822.0,0.0,Colorado,both,75+
Lung Cancers,657.0,292822.0,0.002243683876211487,Colorado,both,75+
Lung Disease,1558.0,292822.0,0.005320638476617194,Colorado,both,75+
Lymphomas,249.0,292822.0,0.0008503459439522987,Colorado,both,75+
Malnutrition,154.0,292822.0,0.0005259167685488113,Colorado,both,75+
Maternal Conditions,0.0,292822.0,0.0,Colorado,both,75+
Multiple Sclerosis,12.0,292822.0,4.0980527419387885e-05,Colorado,both,75+
Oesophagus Cancer,88.0,292822.0,0.00030052386774217783,Colorado,both,75+
Oral Cancer,40.0,292822.0,0.0001366017580646263,Colorado,both,75+
Other Injuries,192.0,292822.0,0.0006556884387102062,Colorado,both,75+
Other Neoplasms,134.0,292822.0,0.0004576158895164981,Colorado,both,75+
Ovary Cancer,71.0,292822.0,0.00024246812056471167,Colorado,both,75+
Pancreas Cancer,213.0,292822.0,0.000727404361694135,Colorado,both,75+
Parkinson's Disease,429.0,292822.0,0.001465053855243117,Colorado,both,75+
Peptic Ulcer Disease,30.0,292822.0,0.00010245131854846972,Colorado,both,75+
Poisonings,10.0,292822.0,3.415043951615657e-05,Colorado,both,75+
Prostate Cancer,351.0,292822.0,0.0011986804270170957,Colorado,both,75+
Rheumatic/Heart,54.0,292822.0,0.0001844123733872455,Colorado,both,75+
Rheumatoid Arthritis,23.0,292822.0,7.854601088716011e-05,Colorado,both,75+
Road Traffic Accidents,68.0,292822.0,0.00023222298870986469,Colorado,both,75+
Skin Cancers,86.0,292822.0,0.00029369377983894655,Colorado,both,75+
Skin Disease,43.0,292822.0,0.00014684688991947327,Colorado,both,75+
Stomach Cancer,52.0,292822.0,0.0001775822854840142,Colorado,both,75+
Stroke,1485.0,292822.0,0.005071340268149251,Colorado,both,75+
Suicide,62.0,292822.0,0.00021173272500017075,Colorado,both,75+
Uterin Cancer,43.0,292822.0,0.00014684688991947327,Colorado,both,75+
Birth Trauma,0.0,292822.0,0.0,Colorado,both,75+
Epilepsy,0.0,292822.0,0.0,Colorado,both,75+
Asthma,0.0,292822.0,0.0,Colorado,both,75+
Alzheimers,62.0,14524.0,0.00426879647480033,Alaska,female,75+
Appendicitis,0.0,14524.0,0.0,Alaska,female,75+
Asthma,0.0,14524.0,0.0,Alaska,female,75+
Breast Cancer,0.0,14524.0,0.0,Alaska,female,75+
Chagas disease,0.0,14524.0,0.0,Alaska,female,75+
Colon-Rectum Cancers,0.0,14524.0,0.0,Alaska,female,75+
Congenital Anomalies,0.0,14524.0,0.0,Alaska,female,75+
Coronary Heart Disease,71.0,14524.0,0.00488846047920683,Alaska,female,75+
Dengue,0.0,14524.0,0.0,Alaska,female,75+
Diabetes Mellitus,0.0,14524.0,0.0,Alaska,female,75+
Diarrhoeal diseases,0.0,14524.0,0.0,Alaska,female,75+
Diphtheria,0.0,14524.0,0.0,Alaska,female,75+
Drownings,0.0,14524.0,0.0,Alaska,female,75+
Encephalitis,0.0,14524.0,0.0,Alaska,female,75+
Endocrine Disorders,0.0,14524.0,0.0,Alaska,female,75+
Falls,16.0,14524.0,0.001101624896722666,Alaska,female,75+
Fires,0.0,14524.0,0.0,Alaska,female,75+
Hepatitis B,0.0,14524.0,0.0,Alaska,female,75+
Hepatitis C,0.0,14524.0,0.0,Alaska,female,75+
Homicide,0.0,14524.0,0.0,Alaska,female,75+
Hypertension,10.0,14524.0,0.0006885155604516662,Alaska,female,75+
Inflammatory/Heart,0.0,14524.0,0.0,Alaska,female,75+
Influenza & Pneumonia,15.0,14524.0,0.0010327733406774993,Alaska,female,75+
Kidney Disease,14.0,14524.0,0.0009639217846323327,Alaska,female,75+
Leishmaniasis,0.0,14524.0,0.0,Alaska,female,75+
Leprosy,0.0,14524.0,0.0,Alaska,female,75+
Liver Disease,0.0,14524.0,0.0,Alaska,female,75+
Lung Cancers,31.0,14524.0,0.002134398237400165,Alaska,female,75+
Lung Disease,56.0,14524.0,0.003855687138529331,Alaska,female,75+
Lymphomas,12.0,14524.0,0.0008262186725419994,Alaska,female,75+
Malaria,0.0,14524.0,0.0,Alaska,female,75+
Measles,0.0,14524.0,0.0,Alaska,female,75+
Meningitis,0.0,14524.0,0.0,Alaska,female,75+
Oral conditions,0.0,14524.0,0.0,Alaska,female,75+
Osteoarthritis,0.0,14524.0,0.0,Alaska,female,75+
Other Injuries,0.0,14524.0,0.0,Alaska,female,75+
Peptic Ulcer Disease,0.0,14524.0,0.0,Alaska,female,75+
Pertussis,0.0,14524.0,0.0,Alaska,female,75+
Poisonings,0.0,14524.0,0.0,Alaska,female,75+
Prostatic Hypertrophy,0.0,14524.0,0.0,Alaska,female,75+
Rheumatic/Heart,0.0,14524.0,0.0,Alaska,female,75+
Rheumatoid Arthritis,0.0,14524.0,0.0,Alaska,female,75+
Road Traffic Accidents,0.0,14524.0,0.0,Alaska,female,75+
Schistosomiasis,0.0,14524.0,0.0,Alaska,female,75+
Skin Disease,0.0,14524.0,0.0,Alaska,female,75+
Stroke,73.0,14524.0,0.005026163591297163,Alaska,female,75+
Suicide,0.0,14524.0,0.0,Alaska,female,75+
Tetanus,0.0,14524.0,0.0,Alaska,female,75+
Trypanosomiasis,0.0,14524.0,0.0,Alaska,female,75+
War,0.0,14524.0,0.0,Alaska,female,75+
Alcohol,0.0,12152.0,0.0,Alaska,male,75+
Alzheimers,21.0,12152.0,0.0017281105990783411,Alaska,male,75+
Appendicitis,0.0,12152.0,0.0,Alaska,male,75+
Asthma,0.0,12152.0,0.0,Alaska,male,75+
Chagas disease,0.0,12152.0,0.0,Alaska,male,75+
Colon-Rectum Cancers,13.0,12152.0,0.0010697827518104015,Alaska,male,75+
Congenital Anomalies,0.0,12152.0,0.0,Alaska,male,75+
Coronary Heart Disease,99.0,12152.0,0.00814680710994075,Alaska,male,75+
Diabetes Mellitus,16.0,12152.0,0.0013166556945358788,Alaska,male,75+
Diarrhoeal diseases,0.0,12152.0,0.0,Alaska,male,75+
Diphtheria,0.0,12152.0,0.0,Alaska,male,75+
Drownings,0.0,12152.0,0.0,Alaska,male,75+
Endocrine Disorders,0.0,12152.0,0.0,Alaska,male,75+
Falls,0.0,12152.0,0.0,Alaska,male,75+
Fires,0.0,12152.0,0.0,Alaska,male,75+
Hepatitis B,0.0,12152.0,0.0,Alaska,male,75+
Hepatitis C,0.0,12152.0,0.0,Alaska,male,75+
Homicide,0.0,12152.0,0.0,Alaska,male,75+
Hypertension,0.0,12152.0,0.0,Alaska,male,75+
Inflammatory/Heart,0.0,12152.0,0.0,Alaska,male,75+
Kidney Disease,0.0,12152.0,0.0,Alaska,male,75+
Liver Cancer,0.0,12152.0,0.0,Alaska,male,75+
Liver Disease,0.0,12152.0,0.0,Alaska,male,75+
Lung Cancers,43.0,12152.0,0.0035385121790651743,Alaska,male,75+
Lung Disease,54.0,12152.0,0.004443712969058591,Alaska,male,75+
Lymphomas,0.0,12152.0,0.0,Alaska,male,75+
Malaria,0.0,12152.0,0.0,Alaska,male,75+
Measles,0.0,12152.0,0.0,Alaska,male,75+
Meningitis,0.0,12152.0,0.0,Alaska,male,75+
Oesophagus Cancer,0.0,12152.0,0.0,Alaska,male,75+
Oral conditions,0.0,12152.0,0.0,Alaska,male,75+
Osteoarthritis,0.0,12152.0,0.0,Alaska,male,75+
Other Injuries,0.0,12152.0,0.0,Alaska,male,75+
Pancreas Cancer,0.0,12152.0,0.0,Alaska,male,75+
Parkinson's Disease,21.0,12152.0,0.0017281105990783411,Alaska,male,75+
Peptic Ulcer Disease,0.0,12152.0,0.0,Alaska,male,75+
Pertussis,0.0,12152.0,0.0,Alaska,male,75+
Poisonings,0.0,12152.0,0.0,Alaska,male,75+
Prostate Cancer,26.0,12152.0,0.002139565503620803,Alaska,male,75+
Prostatic Hypertrophy,0.0,12152.0,0.0,Alaska,male,75+
Rheumatic/Heart,0.0,12152.0,0.0,Alaska,male,75+
Rheumatoid Arthritis,0.0,12152.0,0.0,Alaska,male,75+
Road Traffic Accidents,0.0,12152.0,0.0,Alaska,male,75+
Schistosomiasis,0.0,12152.0,0.0,Alaska,male,75+
Skin Disease,0.0,12152.0,0.0,Alaska,male,75+
Stroke,42.0,12152.0,0.0034562211981566822,Alaska,male,75+
Suicide,0.0,12152.0,0.0,Alaska,male,75+
Tetanus,0.0,12152.0,0.0,Alaska,male,75+
Trypanosomiasis,0.0,12152.0,0.0,Alaska,male,75+
War,0.0,12152.0,0.0,Alaska,male,75+
Alcohol,0.0,26676.0,0.0,Alaska,both,75+
Alzheimers,92.0,26676.0,0.003448792922477133,Alaska,both,75+
Appendicitis,0.0,26676.0,0.0,Alaska,both,75+
Asthma,0.0,26676.0,0.0,Alaska,both,75+
Breast Cancer,0.0,26676.0,0.0,Alaska,both,75+
Colon-Rectum Cancers,33.0,26676.0,0.0012370670265407107,Alaska,both,75+
Congenital Anomalies,0.0,26676.0,0.0,Alaska,both,75+
Coronary Heart Disease,170.0,26676.0,0.006372769530664267,Alaska,both,75+
Diabetes Mellitus,36.0,26676.0,0.001349527665317139,Alaska,both,75+
Diarrhoeal diseases,0.0,26676.0,0.0,Alaska,both,75+
Diphtheria,0.0,26676.0,0.0,Alaska,both,75+
Drownings,0.0,26676.0,0.0,Alaska,both,75+
Endocrine Disorders,26.0,26676.0,0.0009746588693957114,Alaska,both,75+
Falls,36.0,26676.0,0.001349527665317139,Alaska,both,75+
Fires,0.0,26676.0,0.0,Alaska,both,75+
Hepatitis B,0.0,26676.0,0.0,Alaska,both,75+
Hepatitis C,0.0,26676.0,0.0,Alaska,both,75+
Homicide,0.0,26676.0,0.0,Alaska,both,75+
Hypertension,30.0,26676.0,0.0011246063877642825,Alaska,both,75+
Inflammatory/Heart,0.0,26676.0,0.0,Alaska,both,75+
Influenza & Pneumonia,33.0,26676.0,0.0012370670265407107,Alaska,both,75+
Kidney Disease,38.0,26676.0,0.0014245014245014246,Alaska,both,75+
Liver Cancer,0.0,26676.0,0.0,Alaska,both,75+
Liver Disease,0.0,26676.0,0.0,Alaska,both,75+
Lung Cancers,74.0,26676.0,0.0027740290898185635,Alaska,both,75+
Lung Disease,110.0,26676.0,0.004123556755135703,Alaska,both,75+
Lymphomas,19.0,26676.0,0.0007122507122507123,Alaska,both,75+
Malaria,0.0,26676.0,0.0,Alaska,both,75+
Measles,0.0,26676.0,0.0,Alaska,both,75+
Meningitis,0.0,26676.0,0.0,Alaska,both,75+
Oesophagus Cancer,0.0,26676.0,0.0,Alaska,both,75+
Oral conditions,0.0,26676.0,0.0,Alaska,both,75+
Osteoarthritis,0.0,26676.0,0.0,Alaska,both,75+
Other Injuries,10.0,26676.0,0.0003748687959214275,Alaska,both,75+
Pancreas Cancer,16.0,26676.0,0.000599790073474284,Alaska,both,75+
Parkinson's Disease,28.0,26676.0,0.001049632628579997,Alaska,both,75+
Peptic Ulcer Disease,0.0,26676.0,0.0,Alaska,both,75+
Pertussis,0.0,26676.0,0.0,Alaska,both,75+
Poisonings,0.0,26676.0,0.0,Alaska,both,75+
Prostate Cancer,26.0,26676.0,0.0009746588693957114,Alaska,both,75+
Prostatic Hypertrophy,0.0,26676.0,0.0,Alaska,both,75+
Rheumatic/Heart,0.0,26676.0,0.0,Alaska,both,75+
Rheumatoid Arthritis,0.0,26676.0,0.0,Alaska,both,75+
Road Traffic Accidents,0.0,26676.0,0.0,Alaska,both,75+
Skin Disease,0.0,26676.0,0.0,Alaska,both,75+
Stroke,115.0,26676.0,0.004310991153096416,Alaska,both,75+
Suicide,0.0,26676.0,0.0,Alaska,both,75+
Tetanus,0.0,26676.0,0.0,Alaska,both,75+
Trypanosomiasis,0.0,26676.0,0.0,Alaska,both,75+
War,0.0,26676.0,0.0,Alaska,both,75+
Alzheimers,583.0,115386.0,0.005052606035394242,Kansas,female,75+
Anaemia,11.0,115386.0,9.533218934706117e-05,Kansas,female,75+
Appendicitis,0.0,115386.0,0.0,Kansas,female,75+
Asthma,0.0,115386.0,0.0,Kansas,female,75+
Bladder Cancer,27.0,115386.0,0.0002339971920336956,Kansas,female,75+
Breast Cancer,135.0,115386.0,0.001169985960168478,Kansas,female,75+
Colon-Rectum Cancers,117.0,115386.0,0.0010139878321460143,Kansas,female,75+
Congenital Anomalies,0.0,115386.0,0.0,Kansas,female,75+
Coronary Heart Disease,961.0,115386.0,0.00832856672386598,Kansas,female,75+
Diabetes Mellitus,191.0,115386.0,0.0016553134695716984,Kansas,female,75+
Diarrhoeal diseases,28.0,115386.0,0.00024266375470161024,Kansas,female,75+
Diphtheria,0.0,115386.0,0.0,Kansas,female,75+
Drownings,0.0,115386.0,0.0,Kansas,female,75+
Endocrine Disorders,121.0,115386.0,0.0010486540828176729,Kansas,female,75+
Falls,234.0,115386.0,0.0020279756642920285,Kansas,female,75+
Fires,0.0,115386.0,0.0,Kansas,female,75+
Homicide,0.0,115386.0,0.0,Kansas,female,75+
Hypertension,286.0,115386.0,0.0024786369230235905,Kansas,female,75+
Inflammatory/Heart,87.0,115386.0,0.0007539909521085747,Kansas,female,75+
Influenza & Pneumonia,242.0,115386.0,0.0020973081656353457,Kansas,female,75+
Kidney Disease,186.0,115386.0,0.0016119806562321251,Kansas,female,75+
